X (m),Y (m),Z (m),Ux (m/s),Uy (m/s),Uz (m/s),Gamma (dimensionless),Phi_v (W/m^3),KE_Flux_Density (W/m^2)
-0.0135453,0.00151736,0.0215036,0.0019326633,0.018869396,-0.0039945943,0.06990878,0.0050918236,0.0036417625
0.0135453,0.00151736,0.0215036,0.009109478,-0.049005553,0.029828038,0.011214043,0.021979911,0.098001726
0.0158579,0.00377696,0.0187501,0.01646199,-0.06040117,0.036792498,0.0054135285,0.020728383,0.19144984
-0.0143938,0.0068483,0.0187502,0.0054226383,0.01387608,-0.009390734,0.2604574,0.014225447,0.0027308587
-0.0105517,0.00754292,0.0215048,0.009418155,0.0106915515,-0.008331022,0.09943829,0.004470999,0.0022481275
0.0105518,0.00754298,0.0215048,0.028449852,-0.03991103,0.034060404,0.041962665,0.089222886,0.10631223
-0.00753062,0.0105357,0.0215048,0.016730068,0.0075377626,-0.0032189533,0.82053035,0.05305533,0.0032329902
0.0075306,0.0105356,0.0215048,0.0387033,-0.03000641,0.037110273,0.06916776,0.16045965,0.11599309
0.0129116,0.00988508,0.0187502,0.044879526,-0.057318795,0.053361066,0.005578634,0.041022863,0.3676784
0.0098452,0.0128664,0.0187502,0.06333032,-0.0484628,0.06746876,0.007287707,0.083063856,0.5698902
0.000751572,0.0158672,0.0187502,0.0746942,-0.004077434,0.07950972,0.017414268,0.22656399,0.6505126
-0.0015044,-0.0135289,0.0325003,-0.023056654,0.0009651466,0.007848927,0.027427008,0.003972086,0.0072411946
0.0015044,-0.0135289,0.0325003,-0.02392222,-0.0046733404,0.009332292,0.025307981,0.0044995975,0.008889681
0.00678666,-0.0143314,0.02975,-0.027452338,-0.015698127,0.015610619,0.011410932,0.005005214,0.021931661
-0.0075176,-0.010527,0.0325004,-0.0153669575,0.010467721,0.0027186975,0.044585243,0.0029583685,0.0033176544
0.00751759,-0.010527,0.0325004,-0.019908195,-0.017555274,0.0135344835,0.050030008,0.01323227,0.013224334
-0.0105265,-0.00751923,0.0325004,-0.009346718,0.014235289,0.00032517037,0.050856184,0.0025129768,0.00247067
0.0105265,-0.00751925,0.0325004,-0.015167998,-0.02628317,0.019768422,0.036479905,0.017329553,0.02375219
-0.0135339,-0.00151248,0.0325003,-0.000830741,0.016684426,-0.0007582461,0.031618245,0.001478514,0.002338071
0.0135339,-0.00151248,0.0325003,-0.0011834821,-0.037674062,0.031623572,0.016755853,0.019957267,0.05955312
0.0158581,-0.00231049,0.02975,-0.003924683,-0.043114223,0.035959344,0.008611808,0.015350796,0.08912645
-0.0135459,0.00151755,0.0325003,0.0025808795,0.01581075,-0.0015225958,0.030801317,0.0012835594,0.0020836112
0.0135459,0.00151755,0.0325003,0.0059192665,-0.038191292,0.033825442,0.014476083,0.019611336,0.06773703
0.0158579,0.00377697,0.02975,0.011725626,-0.04508173,0.043256354,0.00555168,0.014261067,0.1284392
-0.0143939,0.00684835,0.02975,0.006364233,0.013178612,-0.0026931677,0.06461287,0.0021290258,0.0016475244
-0.0105527,0.00754376,0.0325004,0.008573443,0.010514944,-0.004162233,0.048887905,0.0013972213,0.0014290052
0.0105528,0.00754383,0.0325004,0.019028267,-0.02884566,0.03218531,0.06396838,0.06736506,0.052654963
-0.00753126,0.0105364,0.0325004,0.010921217,0.0054111686,-0.005561431,0.10520086,0.0025296193,0.0012022807
0.00753124,0.0105364,0.0325004,0.024110746,-0.020713322,0.029632295,0.12619512,0.10356148,0.04103229
0.0129117,0.00988513,0.02975,0.029856253,-0.038784016,0.05338344,0.0067412485,0.025609827,0.1899487
0.00984523,0.0128664,0.02975,0.038656913,-0.03010028,0.059957802,0.0109467795,0.050816547,0.2321073
0.000751574,0.0158673,0.02975,0.033895988,-0.0033821042,0.044974808,0.09399551,0.1688047,0.089794025
-0.00150441,-0.0135289,0.0435,-0.019670708,0.00044590028,0.010774664,0.03960381,0.0044708014,0.005644408
0.00150441,-0.0135289,0.0435,-0.020147113,-0.004266857,0.012351766,0.03533197,0.0048929225,0.0069242143
0.00678666,-0.0143314,0.04075,-0.022538764,-0.013179014,0.019569324,0.015189602,0.00527656,0.017368987
-0.00751761,-0.010527,0.0435,-0.013631125,0.0089268945,0.0052309847,0.06742502,0.003379182,0.0025058815
0.0075176,-0.010527,0.0435,-0.01651763,-0.014450761,0.016217144,0.064590916,0.013125077,0.0101601565
-0.0105266,-0.00751926,0.0435,-0.008698061,0.012070029,0.0024196652,0.08722172,0.0029869466,0.0017122724
0.0105266,-0.00751927,0.0435,-0.0123805,-0.0208266,0.021674834,0.0483463,0.016609872,0.017178018
-0.0135339,-0.00151249,0.0435,-0.0009639998,0.014418097,0.001077137,0.04441077,0.0013512241,0.0015212799
0.0135339,-0.00151249,0.0435,-0.0016954881,-0.027957074,0.030926317,0.021763705,0.01580874,0.036319047
0.0158581,-0.00231049,0.04075,-0.0026278906,-0.03186764,0.036462322,0.008127977,0.009270975,0.057031263
-0.0135459,0.00151756,0.0435,0.0021228679,0.013762635,0.00036023775,0.044444095,0.0012013587,0.0013515392
0.0135459,0.00151756,0.0435,0.0033793976,-0.027426008,0.031241748,0.021040944,0.015267193,0.036279723
0.0158579,0.00377697,0.04075,0.007689375,-0.030932324,0.040136885,0.0067569925,0.009097454,0.06731881
-0.0143939,0.00684835,0.04075,0.0056170523,0.01186193,-0.0006483742,0.08861613,0.0020107806,0.0011345454
-0.0105527,0.0075438,0.0435,0.00723459,0.009323215,-0.0024975075,0.068719916,0.0012060725,0.00087752764
0.0105528,0.00754387,0.0435,0.0112586245,-0.019259287,0.023754787,0.13211806,0.04572235,0.017303595
-0.00753128,0.0105365,0.0435,0.008956212,0.0054192264,-0.0040933765,0.087833755,0.0012472678,0.00071001623
0.00753127,0.0105364,0.0435,0.012357523,-0.013143645,0.015639886,0.45202807,0.061525825,0.0068055317
0.0129117,0.00988513,0.04075,0.018127155,-0.02414884,0.042777713,0.011462136,0.016454846,0.07177914
0.00984523,0.0128664,0.04075,0.021235114,-0.017308759,0.04197768,0.02879775,0.03627073,0.06297494
0.000751574,0.0158673,0.04075,0.008480754,-0.0024698107,7.014424e-05,7.4868956,0.051603366,0.0003446246
-0.00150441,-0.0135289,0.0545,-0.016075244,0.0004966843,0.012138893,0.052328732,0.004281047,0.0040905317
0.00150441,-0.0135289,0.0545,-0.016175997,-0.0032781998,0.0133929895,0.045982532,0.00441556,0.004801345
0.00678666,-0.0143314,0.05175,-0.017094344,-0.011336039,0.019525172,0.013669846,0.0031044767,0.011355201
-0.00751756,-0.010527,0.0545,-0.011581009,0.0071968026,0.00697637,0.09222929,0.003313714,0.0017964543
0.00751763,-0.010527,0.0545,-0.013169425,-0.01122225,0.016198402,0.080810376,0.010759555,0.0066572856
-0.0105265,-0.00751929,0.0545,-0.007570291,0.010012333,0.004205308,0.11946615,0.002771389,0.0011599056
0.0105266,-0.00751925,0.0545,-0.009937083,-0.015689,0.02043257,0.065165475,0.0137175,0.010525129
-0.0135339,-0.00151249,0.0545,-0.0011628051,0.012267502,0.0026726658,0.062881045,0.0012605545,0.0010023327
0.0135339,-0.00151249,0.0545,-0.0019789804,-0.019727841,0.026499223,0.034797966,0.012614244,0.018124973
0.0158581,-0.00231049,0.05175,-0.0020205136,-0.021698097,0.032757793,0.014975849,0.009120785,0.030451646
-0.0135459,0.00151756,0.0545,0.0015846952,0.011756832,0.0019634955,0.06836301,0.0011885762,0.0008693124
0.0135459,0.00151756,0.0545,0.0014041637,-0.018852998,0.024985177,0.040253982,0.01238097,0.0153785655
0.0158579,0.00377697,0.05175,0.004684808,-0.020168053,0.0324018,0.011508038,0.0065428377,0.028427253
-0.0143939,0.00684835,0.05175,0.0049045826,0.010417566,0.0010168037,0.09305011,0.0014371339,0.00077223656
-0.0105527,0.0075438,0.0545,0.0061272234,0.008184424,-0.00084181776,0.09174852,0.0009904841,0.0005397821
0.0105528,0.00754387,0.0545,0.004997321,-0.012097004,0.011500735,0.61430013,0.03249266,0.0026446893
-0.00753128,0.0105365,0.0545,0.00766815,0.0050128554,-0.0024229798,0.10975482,0.00093398226,0.00042548578
0.00753127,0.0105364,0.0545,0.0040493514,-0.0069870567,-0.00031986085,3.774499,0.01992571,0.00026395172
0.0129117,0.00988513,0.05175,0.009834864,-0.014021002,0.027351413,0.042301487,0.014216409,0.016803676
0.00984523,0.0128664,0.05175,0.0090916725,-0.008747004,0.017986665,0.32075274,0.034015045,0.005302378
0.000751574,0.0158673,0.05175,0.0067048958,-0.0006435184,-0.0033085886,0.26066858,0.0011016462,0.00021131168
-0.00376701,-0.0158973,0.00775732,-0.024433477,0.006721139,-0.0009648975,0.03352878,0.0054680817,0.008154311
-0.00376757,-0.0159028,0.0132512,-0.025482003,0.005920424,-0.00024628182,0.02821681,0.0050526042,0.008953181
-0.00226438,-0.0158582,0.00776413,-0.025615208,0.004868065,-0.0005211537,0.01926393,0.0034167422,0.008868238
-0.00226487,-0.0158633,0.0132522,-0.02677407,0.003442339,0.00022646712,0.023017129,0.004528147,0.009836473
0.00226438,-0.0158582,0.00776413,-0.027997982,-0.0026716506,0.00015069163,0.016531173,0.003677964,0.011124328
0.00226487,-0.0158633,0.0132522,-0.029327486,-0.004814283,0.0015385562,0.012777815,0.0033678028,0.0131783215
0.00376701,-0.0158973,0.00775732,-0.028661033,-0.0057977955,0.0002012305,0.017509777,0.0043783803,0.012502672
0.00376757,-0.0159028,0.0132512,-0.030303283,-0.007962065,0.001899043,0.009218102,0.002850936,0.015463791
-0.00981161,-0.0128547,0.00776011,-0.017957743,0.01592837,-0.004386747,0.10343721,0.015029022,0.007264804
-0.00981469,-0.0128596,0.0132516,-0.017800052,0.014473204,-0.0015484527,0.03611776,0.004390874,0.006078553
-0.00678347,-0.0143258,0.00776521,-0.021719398,0.011465746,-0.0019267955,0.04064423,0.0060769166,0.0074757435
-0.00678638,-0.0143309,0.0132524,-0.022252874,0.010528532,-0.00078492163,0.030709727,0.004588707,0.007471097
0.00678638,-0.0143309,0.0132524,-0.02999755,-0.015790349,0.0033952245,0.00997436,0.0039443346,0.019772371
0.00981169,-0.0128547,0.00776004,-0.028414637,-0.021724233,0.001357886,0.009195771,0.004216988,0.022928953
0.00981477,-0.0128597,0.0132516,-0.028546378,-0.0251893,0.0055715484,0.015211302,0.008664669,0.028481022
-0.0128542,-0.00981563,0.00775905,-0.016980577,0.021744693,-0.012264229,0.18925,0.052087106,0.013761454
-0.0128592,-0.00981893,0.0132515,-0.010761099,0.019123478,-0.0037446227,0.14913276,0.0164505,0.0055153877
0.0128542,-0.00981553,0.00775916,-0.023335587,-0.035353955,0.0020787602,0.010210514,0.007789546,0.038144734
0.0128592,-0.00981885,0.0132515,-0.025343856,-0.03930151,0.00963825,0.0068474896,0.0074538556,0.054427654
-0.0143243,-0.00679086,0.00776253,-0.016465837,0.01766835,-0.020079387,0.04044628,0.012531655,0.015491727
-0.0143294,-0.00679401,0.013252,-0.006808639,0.019869257,-0.0054233633,0.14014374,0.014305176,0.0051037516
0.0143243,-0.00679086,0.00776253,-0.016356146,-0.046726633,0.004066787,0.008167502,0.0100105805,0.061283004
0.0143294,-0.00679401,0.013252,-0.01720213,-0.048861098,0.013062671,0.010653023,0.016242137,0.07623253
-0.0158904,-0.00379156,0.00775348,-0.015043914,0.015731635,-0.019119555,1.6505134,0.4013676,0.012158872
-0.0158954,-0.00379417,0.0132508,-0.0012844523,0.014610474,-0.008375066,1.3995471,0.06742845,0.0024089382
0.0158904,-0.00379156,0.00775348,-0.009302154,-0.05572606,0.00574667,0.0076050027,0.013927831,0.09157019
0.0158954,-0.00379417,0.0132508,-0.010141786,-0.05527935,0.016592424,0.013599455,0.027366323,0.10061552
-0.0158528,-0.00230671,0.00775891,0.008354856,0.015620967,-0.015206886,8.358547,1.0636686,0.0063627604
-0.0158577,-0.00231018,0.0132516,0.02148192,0.011808953,-0.004135798,5.1900873,0.7974216,0.0076821595
0.0158577,-0.00231018,0.0132516,-0.0033478928,-0.05785812,0.01827365,0.014368391,0.032242123,0.11219811
-0.0158053,0.000796158,0.00776345,0.018283926,0.024046212,-0.010535206,0.9517348,0.3116419,0.016372308
-0.0159088,0.00228634,0.0077565,0.0034631796,0.012220655,-0.015158456,9.29306,0.71881735,0.0038674953
-0.0159142,0.00228852,0.0132512,0.0023358837,0.009589589,-0.013250453,5.586565,0.2519808,0.0022552393
0.0159088,0.00228634,0.0077565,0.013326577,-0.06545837,0.012641257,0.0068133725,0.021410903,0.15712412
0.015808,0.000799579,0.0132521,0.007014219,-0.062401675,0.022286063,0.005378425,0.015911305,0.14791788
0.0159142,0.00228852,0.0132512,0.012473458,-0.06447616,0.024955142,0.005811835,0.020151755,0.17336826
-0.015854,0.00377504,0.00775488,-0.00028319348,0.009543247,-0.015955454,8.095377,0.520407,0.0032142238
-0.0158576,0.0037768,0.0132508,-0.0011479086,0.0044645783,-0.019038638,1.9107995,0.14362718,0.0037583006
0.0158576,0.0037768,0.0132508,0.018587736,-0.06625812,0.027795078,0.005803563,0.02372522,0.20440218
-0.0143932,0.00684764,0.0132513,0.0075396257,0.011572677,-0.0066795866,3.370351,0.1217184,0.001805723
0.0143865,0.00684044,0.00775682,0.03603421,-0.06900151,0.021142215,0.0072274907,0.037933704,0.26242653
0.0143932,0.00684765,0.0132513,0.033859253,-0.066126555,0.035038996,0.005720304,0.031701203,0.2770937
-0.0129044,0.00987873,0.00775563,0.055348057,0.07538543,0.07441399,0.04797642,0.81901926,0.85356444
-0.0129108,0.00988434,0.013251,0.024254488,0.028371928,0.03576348,0.31445825,0.43439436,0.06907028
-0.0114347,0.0114425,0.0077576,0.078508236,0.07800889,0.09074406,0.023776153,0.6970199,1.4657962
-0.0114422,0.0114501,0.0132511,0.038873572,0.03564372,0.05396734,0.093979746,0.40380564,0.21483652
0.0114327,0.0114402,0.00775807,0.07202514,-0.07005829,0.038092107,0.007771371,0.096425034,0.62038624
0.0114421,0.01145,0.0132511,0.06439917,-0.06318973,0.05337472,0.00639172,0.0736306,0.57598424
0.012911,0.00988455,0.013251,0.052269474,-0.06613268,0.045676623,0.005685574,0.050105806,0.44063982
-0.00984111,0.0128617,0.00775733,0.09957246,0.07491921,0.10195613,0.013901156,0.58018845,2.0868351
-0.00984487,0.012866,0.0132511,0.054404046,0.038675535,0.068989426,0.04110047,0.36357957,0.4423059
-0.00677583,0.0142879,0.00776033,0.1199313,0.057130724,0.101129465,0.011782797,0.5483546,2.326929
-0.00677691,0.0142885,0.0132517,0.07435276,0.033444736,0.079196945,0.024866594,0.36514193,0.7342017
0.00677583,0.0142879,0.00776033,0.11025183,-0.049587164,0.06062271,0.010077511,0.24926122,1.2367202
0.00677691,0.0142885,0.0132517,0.0923002,-0.042405475,0.073018014,0.008307903,0.16264053,0.97883016
0.00984486,0.012866,0.0132511,0.077333674,-0.058715295,0.062437247,0.0071087424,0.10936079,0.7691993
-0.000751402,0.0158633,0.00775761,0.14119844,0.010281492,0.09316513,0.00886332,0.43144813,2.433897
-0.000751557,0.015867,0.0132512,0.10227709,0.0053765452,0.090846576,0.011608751,0.29787266,1.2829661
0.000751557,0.015867,0.0132512,0.10503733,-0.004404525,0.09011416,0.0116524575,0.30934703,1.3273897
-0.00376761,-0.0159032,0.0187502,-0.025835639,0.005608656,0.0027324618,0.028995765,0.0054439465,0.009387486
-0.00376762,-0.0159032,0.02425,-0.02579213,0.0050929133,0.005414638,0.034192596,0.006612626,0.0096696755
-0.00226491,-0.0158637,0.0187503,-0.027143873,0.0031333212,0.0032268134,0.020766735,0.0043254285,0.01041432
-0.00226491,-0.0158637,0.0242501,-0.027096478,0.0028958723,0.0061302986,0.01795769,0.003913339,0.010895998
0.00226491,-0.0158637,0.0187503,-0.02980123,-0.005409027,0.0048077074,0.013383695,0.0038601467,0.01442108
0.00226491,-0.0158637,0.0242501,-0.029649435,-0.0060752546,0.008384604,0.014935199,0.004626196,0.01548756
0.00376761,-0.0159032,0.0187502,-0.030971672,-0.008441835,0.0054591647,0.0072410568,0.0025000705,0.017263161
0.00376762,-0.0159032,0.02425,-0.030529797,-0.008726483,0.0096584335,0.0134467585,0.004915838,0.018278897
-0.00981502,-0.0128601,0.0187503,-0.018029366,0.014150521,0.00079673744,0.02736544,0.0033006116,0.00603062
-0.00981504,-0.0128601,0.02425,-0.017979011,0.013745961,0.0028274618,0.03383483,0.004014283,0.0059321756
-0.00678664,-0.0143313,0.0187504,-0.022593051,0.010202788,0.00189683,0.02729494,0.00419482,0.0076842443
-0.00678666,-0.0143314,0.0242501,-0.022566153,0.00988374,0.0042033084,0.026091022,0.0040726853,0.0078047635
0.00678666,-0.0143314,0.0242501,-0.029855536,-0.015963579,0.012128193,0.009005537,0.0041884133,0.023254655
0.00981498,-0.0128601,0.0187503,-0.027557602,-0.024732435,0.010701267,0.01705872,0.00976817,0.028631018
0.00981499,-0.0128601,0.02425,-0.027626619,-0.02474454,0.016093668,0.012712051,0.008400485,0.03304142
-0.0128596,-0.00981918,0.0187503,-0.011429123,0.018060071,-0.00019033511,0.04522647,0.004415915,0.0048820027
-0.0128596,-0.00981921,0.02425,-0.011726775,0.01714973,0.0011010064,0.043604236,0.003926665,0.004502619
0.0128596,-0.00981923,0.0187503,-0.023254463,-0.040835723,0.015889764,0.009901419,0.012086896,0.06103618
0.0128597,-0.00981927,0.02425,-0.0234695,-0.036532354,0.021635393,0.009213121,0.010519224,0.057088282
-0.0143299,-0.0067943,0.0187503,-0.0071429675,0.019339995,-0.0012611782,0.045615118,0.0040198825,0.004406305
-0.0143299,-0.00679432,0.0242501,-0.006384174,0.018731989,-0.00053146057,0.0532679,0.004133084,0.0038795257
0.0143299,-0.0067943,0.0187503,-0.017004365,-0.046447765,0.02058351,0.0146980155,0.022601247,0.07688537
0.0143299,-0.00679432,0.0242501,-0.01635061,-0.042372253,0.026919544,0.014238181,0.020953484,0.07358203
-0.0158957,-0.0037944,0.0187501,-0.0016447627,0.024425315,6.071551e-05,0.31968495,0.046902273,0.007335703
-0.0158958,-0.00379441,0.02425,-0.0029906696,0.019539772,-0.0017191049,0.035569817,0.002778646,0.0039059045
0.0158957,-0.0037944,0.0187501,-0.007740114,-0.053540844,0.024611289,0.008218943,0.01725411,0.10496551
0.0158958,-0.00379441,0.02425,-0.0074368743,-0.047545746,0.031136548,0.0070588524,0.013292737,0.09415651
-0.0158581,-0.00231047,0.0187502,-0.0008334877,0.025860015,0.0006389863,0.07560729,0.013107613,0.008668221
-0.0158581,-0.00231049,0.02425,-0.0017972515,0.019196708,-0.002155346,0.05483537,0.0040042074,0.0036511172
0.0158581,-0.00231049,0.02425,-0.003269893,-0.048610985,0.032867827,0.011680147,0.02371016,0.101497695
-0.0158081,0.000799849,0.0187503,-0.00037907218,0.026776439,-0.0038796107,0.11049251,0.021890374,0.009905818
-0.0159145,0.0022887,0.0187502,0.0004605638,0.02361221,-0.007453812,0.27568704,0.041873008,0.0075943014
-0.0159146,0.00228872,0.02425,0.0024589254,0.01666068,-0.0035099252,0.1460836,0.0074373106,0.0025455668
0.0159145,0.0022887,0.0187502,0.01088084,-0.05938085,0.033890847,0.0056181774,0.018643,0.1659168
0.0158082,0.000799865,0.02425,0.0054647354,-0.052296765,0.03635688,0.003868811,0.010107104,0.13062286
0.0159146,0.00228872,0.02425,0.009540153,-0.052901972,0.038962685,0.005062857,0.014815533,0.14631593
-0.0158579,0.00377696,0.0187501,0.0018888843,0.02058934,-0.009243082,0.43383223,0.050396528,0.005808297
-0.0158579,0.00377697,0.02425,0.003794264,0.01533326,-0.0037838183,0.15551618,0.0066641304,0.0021425844
0.0158579,0.00377697,0.02425,0.01423059,-0.053114735,0.04162261,0.005143493,0.0168709,0.16400236
-0.0143939,0.00684835,0.02425,0.006482635,0.01333025,-0.0041017514,0.12867667,0.004681329,0.0018190277
0.0143938,0.0068483,0.0187502,0.029678233,-0.05914629,0.04335224,0.005407556,0.02677356,0.24755695
0.0143939,0.00684835,0.02425,0.025249558,-0.050829075,0.046890914,0.005664112,0.022600494,0.19950607
-0.0129114,0.00988487,0.0187502,0.010810184,0.010529858,-0.003523835,2.0598302,0.07666021,0.0018608382
-0.0129115,0.00988491,0.02425,0.008394402,0.010032615,-0.0040380773,0.1317278,0.0033800271,0.0012829589
0.0129117,0.00988512,0.02425,0.037092976,-0.04769401,0.055292215,0.0059096906,0.032466717,0.2746905
-0.00984521,0.0128664,0.0187502,0.02865239,0.017994866,0.03105496,0.24845408,0.24066792,0.04843308
-0.00984524,0.0128664,0.02425,0.012753596,0.0071904897,0.00038257515,1.4759729,0.046369303,0.0015708047
-0.00677703,0.0142886,0.0187503,0.044716742,0.018605435,0.050128773,0.07159972,0.24248442,0.16933335
-0.00677704,0.0142886,0.02425,0.02444555,0.008173378,0.020126425,0.49259356,0.17228077,0.017487112
0.00677703,0.0142886,0.0187503,0.07297339,-0.034217175,0.07418144,0.00951777,0.12509583,0.6571699
0.00677704,0.0142886,0.02425,0.055702426,-0.026570056,0.06843922,0.01309497,0.102487236,0.3913229
0.00984523,0.0128664,0.02425,0.05011639,-0.038622264,0.06572288,0.008434817,0.06404454,0.37964395
-0.000751572,0.0158672,0.0187502,0.070955664,0.002743378,0.07675858,0.018713685,0.213961,0.5716699
-0.000751574,0.0158673,0.02425,0.047587097,0.0009257314,0.05828953,0.04023474,0.17146589,0.2130819
0.000751574,0.0158673,0.02425,0.05149207,-0.0036372726,0.06366506,0.03297055,0.18154189,0.27530915
-0.00376762,-0.0159032,0.02975,-0.02453858,0.00475073,0.008241417,0.03732783,0.0068043526,0.009114316
-0.00376762,-0.0159032,0.03525,-0.022455115,0.004032114,0.0101223765,0.06964742,0.010828978,0.0077741425
-0.00226491,-0.0158637,0.02975,-0.02575303,0.0021935333,0.009052301,0.024748906,0.0050830636,0.010269269
-0.00226491,-0.0158637,0.03525,-0.02394364,0.0013164569,0.010922907,0.03163452,0.00578789,0.00914806
0.00226491,-0.0158637,0.02975,-0.027321385,-0.005744386,0.011405359,0.017967569,0.0049285674,0.013715178
0.00226491,-0.0158637,0.03525,-0.025207056,-0.0057631433,0.013229322,0.0132592805,0.0032489544,0.012251625
0.00376762,-0.0159032,0.02975,-0.027822942,-0.008433956,0.012635193,0.012396175,0.003948837,0.015927643
0.00376762,-0.0159032,0.03525,-0.02553669,-0.0079560485,0.014559498,0.009804879,0.002769128,0.014121173
-0.0098151,-0.0128601,0.02975,-0.01786824,0.012530223,0.0049312934,0.032009166,0.003585157,0.005600204
-0.0098151,-0.0128601,0.03525,-0.016534328,0.011891636,0.006351717,0.042014483,0.004079581,0.0048549697
-0.00678666,-0.0143314,0.02975,-0.022095637,0.008921532,0.0066351085,0.024342407,0.0036839664,0.007566972
-0.00678666,-0.0143314,0.03525,-0.020537855,0.008104802,0.0082425885,0.03113266,0.0040753237,0.006545094
0.00678666,-0.0143314,0.03525,-0.024270568,-0.0150002,0.01739852,0.015024405,0.005607196,0.018660294
0.00981504,-0.0128601,0.02975,-0.025323061,-0.022798099,0.01991911,0.011630345,0.0071507646,0.03074184
0.00981511,-0.0128601,0.03525,-0.023106834,-0.021852637,0.022336643,0.0088214455,0.005178131,0.029349675
-0.0128596,-0.00981916,0.02975,-0.011881746,0.015985098,0.002985355,0.033272367,0.002717998,0.004084468
-0.0128596,-0.00981916,0.03525,-0.011327749,0.015300086,0.0041863327,0.034720644,0.002571303,0.0037028447
0.0128596,-0.00981923,0.02975,-0.020637471,-0.033363674,0.02606732,0.0111782625,0.01168091,0.05224833
0.0128596,-0.00981916,0.03525,-0.018110216,-0.030573737,0.028293794,0.009335686,0.008749455,0.046860266
-0.0143299,-0.00679433,0.02975,-0.007150958,0.01750147,0.0017995844,0.03753827,0.0025712855,0.0034248854
-0.0143299,-0.00679433,0.03525,-0.0071632145,0.01645358,0.002440808,0.03348171,0.0019888298,0.0029700245
0.0143299,-0.00679433,0.02975,-0.013946611,-0.03841982,0.030750953,0.016204938,0.021684865,0.0669082
0.0143299,-0.00679433,0.03525,-0.013003007,-0.033769622,0.032580797,0.012688946,0.01464926,0.0577245
-0.0158958,-0.00379441,0.02975,-0.0037791703,0.017980866,0.0007911065,0.045348592,0.0028207316,0.0031100542
-0.0158958,-0.00379441,0.03525,-0.003097652,0.016101785,0.0014102674,0.09905483,0.004415433,0.0022287823
0.0158958,-0.00379441,0.02975,-0.0077707684,-0.042642646,0.03421364,0.0051635946,0.008694882,0.08419408
0.0158958,-0.00379441,0.03525,-0.0056078737,-0.035426695,0.03622431,0.018306635,0.024251726,0.06623753
-0.0158581,-0.00231049,0.02975,-0.0021134557,0.017560385,0.000104489016,0.057664976,0.0031908427,0.0027667077
-0.0158581,-0.00231049,0.03525,-0.0007818138,0.015879497,0.00095188996,0.16936465,0.0068429145,0.002020172
0.0158581,-0.00231049,0.03525,-0.00146987,-0.037092723,0.037443515,0.019987142,0.029297397,0.07329061
-0.0158082,0.000799866,0.02975,0.0010516803,0.016466001,-0.000847943,0.062594526,0.0028227416,0.0022547834
-0.0159146,0.00228872,0.02975,0.0024551018,0.015601341,-0.0013443922,0.06681428,0.002660688,0.0019911074
-0.0159146,0.00228872,0.03525,0.0033832574,0.015835468,-0.000491136,0.027951732,0.0011884414,0.0021258816
0.0159146,0.00228872,0.02975,0.0076660267,-0.0452002,0.04100194,0.0058931476,0.013711949,0.11633808
0.0158082,0.000799866,0.03525,0.0034323852,-0.03871487,0.039249912,0.0045265076,0.007628945,0.084269665
0.0159146,0.00228872,0.03525,0.0063797706,-0.03837011,0.040922754,0.005809548,0.010455527,0.08998573
-0.0158579,0.00377697,0.02975,0.0038009363,0.014766519,-0.0017923188,0.067333914,0.0024366872,0.0018094055
-0.0158579,0.00377697,0.03525,0.0045515816,0.015104459,-0.00086166715,0.02804455,0.0011059253,0.0019717296
0.0158579,0.00377697,0.03525,0.009657614,-0.037791695,0.04255812,0.0057821353,0.011124428,0.09619654
-0.0143939,0.00684835,0.03525,0.006772086,0.013217733,-0.0015873859,0.044817686,0.0014933714,0.0016660516
0.0143939,0.00684836,0.02975,0.02067843,-0.042479474,0.047048897,0.006264548,0.018569497,0.148211
0.0143939,0.00684836,0.03525,0.016794518,-0.03481388,0.044656012,0.007449629,0.01534761,0.10300923
-0.0129115,0.00988492,0.02975,0.008426882,0.010630357,-0.0033830963,0.05277861,0.0014422882,0.0013663567
-0.0129115,0.00988492,0.03525,0.0086877495,0.010775069,-0.0022823543,0.0587828,0.0016227404,0.001380285
0.0129117,0.00988512,0.03525,0.023492776,-0.0308003,0.048850007,0.008274593,0.02005166,0.121164024
-0.00984524,0.0128664,0.02975,0.009782565,0.006692973,-0.0040574116,0.117766134,0.0023157496,0.0009831985
-0.00984524,0.0128664,0.03525,0.01006499,0.007170261,-0.0033245694,0.07916694,0.0016591785,0.0010478985
-0.00677704,0.0142886,0.02975,0.011807597,0.0033547643,-0.00298939,1.0112509,0.020391537,0.0010082334
-0.00677704,0.0142886,0.03525,0.010056455,0.003757877,-0.0041388148,0.20744696,0.0031597943,0.0007615909
0.00677704,0.0142886,0.02975,0.041324515,-0.020324374,0.058841586,0.021415738,0.08934071,0.20858657
0.00677704,0.0142886,0.03525,0.029528672,-0.015343918,0.046918906,0.04348247,0.08275848,0.09516303
0.00984524,0.0128664,0.03525,0.029060964,-0.023027819,0.051727887,0.016336925,0.042116135,0.12889859
-0.000751574,0.0158673,0.02975,0.029841546,-0.0006129369,0.037052155,0.15551247,0.16749793,0.053853538
-0.000751574,0.0158673,0.03525,0.015108721,-0.0020196023,0.011372107,2.2317286,0.15350513,0.0034391533
0.000751574,0.0158673,0.03525,0.019595362,-0.0036235966,0.022510448,0.66181856,0.17983255,0.013586243
-0.00376762,-0.0159032,0.04075,-0.020844134,0.003288077,0.011544906,0.07459651,0.0103814285,0.006958388
